,Name,Price,Rating,Number of Reviews,URL,Description,ASIN,Manufacturer
131,DEIN KLEIDER Men's Nylon Messenger Bag,₹349,4.0 out of 5 stars,"(4,396)",https://www.amazon.in/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1675351804&sprefix=ba%2Caps%2C283&sr=8-18," ERGONOMIC DESIGN: This ergonomic bag features zippered security pockets in the front, back and main compartment. The front pockets can be used to hold personal items like identification cards, keys and more while the extra pocket located in the back can be used for the storage of sleek items like mobile devices. The main storage pocket also has enough room to hold your gadgets, small water bottle cables, chargers etc. This bag can fit tablets and devices with screen sizes of up to 10.5.  
 WATER, DIRT & SLASH RESISTANT: This cross body bag by Dein Kleider is ideal for people who are adventurous and always on the go. Its padded storage is resistant to water, dirt and even a slash by sharp objects, so you dont have to worry about anything. This bag is durable and heavy duty, ensuring that your gadgets and valuables are safely stored.  
 CRAFTED IN INDIA: Dein Kleider cross body sling is crafted with perfection by professional Indian artisans in an elegant style that makes your presence truly class apart. Its an ideal companion for a comfortable all day carry to school/college, malls, morning walk, office and meetings. It can also be easily used as travel accessory for a train or bus journey.  
 Outer Material Type: Nylon  
",B084ZHP97M,Not Available
132,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,₹849,3.9 out of 5 stars,"(2,126)",https://www.amazon.in/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1675351804&sprefix=ba%2Caps%2C283&sr=8-19," SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort   
 COMFORT WITH QUALITY: This Backpack has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. It also comes with a Rain cover so that you can travel during rainy season without any problem. This backpack be used by everyone be it men? , women? , boys , girls.   
 SMART & TRENDY LOOKS: This Large rucksack bag is smart, trendy and stylish in looks. The multipurpose rucksack bacpack looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack.   
 ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself.;Style Name: Casual; Pocket Description: Utility Pocket; Compartment Description: Up To 17 Inches; Age Range Description: Adult;Pattern Name: Solid   
 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc   
",B09VCLZ3K4,Amazing Bags
133,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998,3.9 out of 5 stars,684,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTU3NDMzNDQ3ODM4MjA6MTY3NTM1MTg3MDpzcF9hdGY6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_1_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675351870%26sprefix%3Dba%252Caps%252C283%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS," Laptop Compatibility: Yes, Laptop size: 15.6 inches  
 Outer Material: Polyester, Color: Black  
 Water Resistance: Water resistant  
 Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)  
 Warranty type: Manufacturer; 12 months warranty against manufacturing defects  
",B01LXNNFDF,Backpack International Pvt Ltd
134,"Amazon Basics - Laptop Backpack/Casual Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Lightweight, Sleek and Modern Design","₹1,209",1.0 out of 5 stars,1,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTU3NDMzNDQ3ODM4MjA6MTY3NTM1MTg3MDpzcF9hdGY6MjAxMTU0NjA2ODcwOTg6OjA6Og&url=%2FAmazon-Basics-Modern-Lightweight-Backpack%2Fdp%2FB09W4ZPP3D%2Fref%3Dsr_1_2_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675351870%26sprefix%3Dba%252Caps%252C283%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1," Laptop backpack made from water-resistant, strong and durable polyester  
 Slim, contoured, lightweight design with quick-access compartments that ensures protection and comfort  
 Contains two large compartments, two easy-access front pockets, two side pockets, and two water-bottle pockets  
 Well-cushioned polyester pocket that stores up to 15.6-inch laptop  
 Cushioned shoulder strap for added comfort and well-padded back to provide support  
 Dimensions: 43 x 30 x 16 cm (L x W x H)  
 Weight: 0.76 gms  
", B09W4ZPP3D ,"‎Flab internatioanl private limited, FLAB INTERNATIONAL PRIVATE LIMITED PLOT NO. 357 E, PACE CITY-2, SEC-37, GURGAON - 122001 (HARYANA) INDIA 91- 9873326777"
135,American Tourister 32 Ltrs Black Casual Backpack (AMT FIZZ SCH BAG 02 - BLACK),"₹1,299",4.1 out of 5 stars,"51,369",https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CJCGM1M/ref=sr_1_3?crid=2M096C61O4MLT&keywords=bags&qid=1675351870&sprefix=ba%2Caps%2C283&sr=8-3," Laptop Compatibility: No, Strap Type: Adjustable, Trolley Support: No. With Rain Cover : No  
 Outer Material: Polyester, Color: Black  
 Water Resistance: Water resistant , not Waterproof  
 Capacity: 32 liters; Dimensions: 31.5 x 22 x 49.5 Centimeters  
 Number of Wheels: 0, Number of compartments: 3  
 Warranty type: Manufacturer; 1 year International warranty valid for 1 year from the original date of  
 Mesh pockets on both sides to accommodate your sipper or bottle and umbrella  
 Mesh Padding on back & shoulder strap to provide comfort & better back support  
", B07CJCGM1M ,‎Samsonite
136,Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L (Blue & black),₹565,4.3 out of 5 stars,"9,226",https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B084JGJ8PF/ref=sr_1_4?crid=2M096C61O4MLT&keywords=bags&qid=1675351870&sprefix=ba%2Caps%2C283&sr=8-4," 30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.  
 Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics.  
 Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.  
 Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks  
 1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty  
 Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.  
", B084JGJ8PF ,"‎Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039"
137,Skybags Brat Black 46 Cms Casual Backpack,₹669,4.1 out of 5 stars,"3,368",https://www.amazon.in/Skybags-Brat-Black-Casual-Backpack/dp/B08Z1HHHTD/ref=sr_1_5?crid=2M096C61O4MLT&keywords=bags&qid=1675351870&sprefix=ba%2Caps%2C283&sr=8-5," Combination of functional & safety features in stylish design, Soft mesh back with 8 mm foam padded 2 Main Compartment, 1 Slip In Pocket inside the bag, Printed Design, Mesh bottle holder on the side,  
",B08Z1HHHTD,VIP Industries Ltd
138,ADISA 15.6 inch Laptop Backpack Office Bag College Travel Back Pack 32 Ltrs (z-Navy Blue),₹499,3.9 out of 5 stars,462,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_6?crid=2M096C61O4MLT&keywords=bags&qid=1675351870&sprefix=ba%2Caps%2C283&sr=8-6," Material: Water Resistant Light-Weight Polyester  
 Compartments: 2 with padding; Laptop Size: 15.6 inch and below  
 Dimensions: LxWxH - 12.5 x 7.5 x 19 inches  
 Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders  
 Closure Type: Zipper  
",B09TPX22NF,ADISA
139,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹999,3.9 out of 5 stars,710,https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_7?crid=2M096C61O4MLT&keywords=bags&qid=1675351870&sprefix=ba%2Caps%2C283&sr=8-7," Innovative Design: AirCase Laptop Backpack is made of Premium Vegan Leather for your 15.6 Inch Laptop. This Laptop Backpack has 2 Front Pocket and 2 Main Compartment for Laptop, Tablet and other Main compartment for wallets dairy, clothes, etc. There is two way Cortical Tail Zipper with leather pull tail, Fashionable and Novel, keeping up with the current trend.  
 Large Storage: There is 2 Main Compartment One for 15.6 inch Laptop, Tablet with a secure Velcro closure and other for main compartment for your other belonging like Cloth, Wallet, Book, Diary, etc. There is also 2 front zipper pocket for Mobile, Charger, Power Adapter, Cable, Power Bank, Keys etc.convenient to carry at school college office travelling for students boys girls  
 Light weight & Durable: It is made of Premium Vegan Leather for 15.6 inch laptop. Ruggedized water-resistant base helps to protect from the elements. Water Resistant Base which protect your belonging from getting wet. waterproof latest smart stylish spacious rucksack luggage tourist travel bagpack.  
 Shoulder Straps: Breathable Mesh Padding at back which is design for back relief and shoulder straps for extra comfort with adjustable side straps for a better fit.  
 Specifications:- Work with -15.6"" Laptops and Under, CAPACITY- 22L, DIMENSIONS – 46-cm X 29-cm X 19-cm, WEIGHT - 0.58 kg, WARRANTY – 1 Year under Manufacturing Defect Only.  
",B07QN4KXWG,AirCase
140,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",₹699,3.9 out of 5 stars,"2,184",https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B29F66W/ref=sr_1_8?crid=2M096C61O4MLT&keywords=bags&qid=1675351870&sprefix=ba%2Caps%2C283&sr=8-8," HIGH QUALITY FABRIC: Our lightweight yet durable bags are made of 100% polyester and water resistant fabric. This casual backpack can be by boys and girls for school, college, coaching, tution, or everyday outings.  
 FRONT POCKET: Our trendy unisex bag pack has a front storage pocket that keeps small items neatly organized and easy to access  
 MESH POCKET: Our fancy and stylish backpacks have mesh pockets on both sides to accommodate your water bottle and umbrella  
 COMFORT: Our 26 liter bag has mesh padding on back to help carry heavy items. It also provides superior comfort with padded adjustable shoulder straps  
 WARRANTY: All of our bags come with 1-year International Warranty against manufacturing defects  
",B09B29F66W,Safari Industries
141,"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",₹498,4.3 out of 5 stars,"12,104",https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_9?crid=2M096C61O4MLT&keywords=bags&qid=1675351870&sprefix=ba%2Caps%2C283&sr=8-9," Pattern Type : Pure Color || Closure Type : Zipper || Gender : Unisex  
 Material : Snow Yarn Polyester Fabric || Handle/Strap Type : Soft Handle/Adjustable Shoulder Straps  
 Dimensions : 12.5 * 18 Inch || Capacity : 25 Litre || Fit for 15.6 Inch Laptops/Notebooks  
 Two Side Water Bottle Pockets || One Main Compartment And A Front Pocket  
 Eco-friendly, Durable, Lightweight, Flexible And Water-Resistant Material Helps To Keep The Interior Dry  
", B07K8KLB3P ,"‎Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039"
142,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",₹356,4.1 out of 5 stars,"7,630",https://www.amazon.in/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_10?crid=2M096C61O4MLT&keywords=bags&qid=1675351870&sprefix=ba%2Caps%2C283&sr=8-10," Made of multi-coated 600D polyester Material ; Water Repellent  
 Dimension: 26cm x 38cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters  
 Small Size backpack; Laptop Compatibility: No  
 This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more  
 With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books  
 6 months limited warranty  
", B088XB5XY8 ,"‎Korrun India Pvt. Ltd, Plot No.25, P2(4&X), 1st Phase, Bidadi Industrial area, Bangalore-562109, Karnataka"
143,"Wenger 17.5"" ScanSmart Laptop Backpack, 30 Litres, Black, Swiss Designed-blend of style & function, 612014","₹5,600",4.0 out of 5 stars,21,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTU3NDMzNDQ3ODM4MjA6MTY3NTM1MTg3MDpzcF9tdGY6MjAwNzg5MjA3NzkzOTg6OjA6Og&url=%2FScanSmart-Backpack-Designed-blend-function-612014%2Fdp%2FB09V1GJ7D6%2Fref%3Dsr_1_11_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675351870%26sprefix%3Dba%252Caps%252C283%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," FUNCTIONALITY WITH STYLE: The Wenger 17.5"" ScanSmart Laptop Backpack allows you to breeze through airport security with ease as it offers superior protection for your laptop at airport security controls and a dedicated tablet pocket. Travel with confidence with your valuable items securely stored in your well-built backpack.  
 OPTIMUM COMFORT: Reinforced soft-grip grab handle for easy carrying. The Airflow back padding keeps wearer cool. The Shock-absorbing shoulder straps provides maximum comfort. Plethora of features to make you a distinguished traveler.  
 COMPREHENSIVE FEATURES: An ample main compartment integrates a mesh adapters zip pocket for cords, chargers and other tech accessories. While weaving through airport traffic, grab a cool drink from its side zip pockets. Featuring a convenient front pocket and an organizer compartment with multiple divider pockets, leave your MetroCard, smartphone, and supplies ready whenever you are.  
 TECHNICAL SPECIFICATIONS: Dimensions: 46 x 24 x 35 cm Weight: 0.9 kg Capacity: 30 L  
 5 YEAR WENGER WARRANTY: Our products undergo strict quality controls & rigorous testing standards. Nevertheless, should you encounter a problem with your product, we are offering you a 5-year warranty.  
",B09V1GJ7D6,Victorinox
144,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",4.4 out of 5 stars,425,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTU3NDMzNDQ3ODM4MjA6MTY3NTM1MTg3MDpzcF9tdGY6MjAwOTg0NjQyODk3OTg6OjA6Og&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_12_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675351870%26sprefix%3Dba%252Caps%252C283%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.   
 LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc   
 TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.   
 ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.; Lining texture: polyester   
 Pattern Name: Solid; Special Features: Laptop Compartment; Age Range Description: Adult   
",B0BGSV19KZ,Not Available
